"list","means","normmean","sds","normsd"
"energetic","29.1203703703704","0.452908986175115","24.1226296952249","0.759554006158714"
"enthusiastic","41.1203703703704","0.639544930875576","26.8723940593012","0.846136379851582"
"content","47.3333333333333","0.736175115207373","28.3344511415931","0.892172460001972"
"irritable","27.9722222222222","0.435051843317972","31.4361713006469","0.989836935333154"
"restless","38.5185185185185","0.599078341013825","29.8702745002332","0.940531233466795"
"worried","22.0925925925926","0.34360599078341","26.5233232003359","0.835145116763345"
"guilty","11.2592592592593","0.175115207373272","20.5859812431966","0.648194857755218"
"afraid","5.80555555555556","0.0902937788018433","12.01436704851","0.378298748455417"
"anhedonia","32.25","0.501584101382489","29.2833801863819","0.922051576277276"
"angry","13.0925925925926","0.203629032258065","22.7877393813612","0.717522051165088"
"hopeless","5.01851851851852","0.0780529953917051","10.798045411119","0.340000188798766"
"down","42.8796296296296","0.66690668202765","28.60485469306","0.900686710039847"
"positive","51.8981481481481","0.807171658986175","26.0947016553652","0.821649025511201"
"fatigue","50.8518518518519","0.790898617511521","31.2310697249512","0.983378861505492"
"tension","64.2962962962963","1","25.855551026127","0.814118842408934"
"concentrate","31.9351851851852","0.496687788018433","27.8424382419196","0.8766803526426"
"accepted","62.1203703703704","0.966157834101383","23.9203185021588","0.753183793660095"
"threatened","4.96296296296296","0.0771889400921659","8.53899896289577","0.268869147053916"
"ruminate","10.2222222222222","0.158986175115207","19.0195832837264","0.598873375794654"
"avoid_act","23.1481481481481","0.360023041474654","31.2259821167472","0.983218666981017"
"reassure","17.9537037037037","0.279233870967742","26.2939473719213","0.827922714745428"
"procrast","30.1203703703704","0.46846198156682","31.7589394560896","1"
"avoid_people","11.5555555555556","0.179723502304147","20.2324498003113","0.637063143379994"
