"list","means","normmean","sds","normsd"
"energetic","30.3377483443709","0.389011548913044","18.907101811125","0.814573305094723"
"enthusiastic","29.9867549668874","0.384510869565217","20.5604755959801","0.885805488744038"
"content","29.2251655629139","0.374745244565217","21.3797948806595","0.92110416245491"
"irritable","74.9072847682119","0.960512907608696","20.0885874709589","0.865475166652723"
"restless","29.9072847682119","0.383491847826087","19.7441471474046","0.850635669009547"
"worried","72.1059602649007","0.924592391304348","20.4431414147894","0.880750388669587"
"guilty","50.7019867549669","0.650135869565217","19.9615612956458","0.860002507093791"
"afraid","28.9271523178808","0.370923913043478","20.6707843224032","0.890557911656916"
"anhedonia","52.2582781456954","0.670091711956522","23.2110501201932","1"
"angry","39.2715231788079","0.503566576086957","22.2677446170717","0.959359636973046"
"hopeless","58.523178807947","0.750424592391304","21.8320359218851","0.94058803065061"
"down","68.4900662251656","0.878226902173913","17.4874688657026","0.753411361189938"
"positive","31.0529801324503","0.398182744565217","19.1320980133632","0.824266800265044"
"fatigue","71.1854304635762","0.912788722826087","19.497488376202","0.840008886941292"
"tension","69.8741721854305","0.895974864130435","17.2156148639393","0.741699094818724"
"concentrate","72.6887417218543","0.932065217391304","18.2644227686737","0.786884810213048"
"accepted","37.0794701986755","0.475458559782609","19.9327279212883","0.858760280903758"
"threatened","59.9668874172185","0.768936820652174","19.4865482554994","0.839537554509285"
"ruminate","77.9867549668874","1","21.082690136687","0.908304020176383"
"avoid_act","55.9337748344371","0.717221467391304","19.7249989857785","0.84981071014181"
"reassure","29.1523178807947","0.373811141304348","20.349200916128","0.876703156934058"
"procrast","72.3311258278146","0.927479619565217","18.6249731469353","0.80241837618247"
"avoid_people","68.5099337748344","0.878481657608696","17.2444648316182","0.74294203589763"
