"list","means","normmean","sds","normsd"
"energetic","14.2333333333333","0.335296427169219","23.810079545335","0.578575714765399"
"enthusiastic","28.7833333333333","0.678052610914802","30.6166822580925","0.743973525476592"
"content","41.65","0.9811542991755","33.212493852452","0.807050742238645"
"irritable","23.4083333333333","0.551433058500196","32.7941109268813","0.796884199126229"
"restless","12.7","0.299175500588928","28.0304756118267","0.681129705234611"
"worried","40.125","0.945229681978799","35.941727464178","0.873370062367732"
"guilty","10.325","0.243227326266196","23.6419945766643","0.574491315101601"
"afraid","10.1","0.237926972909305","23.3574345316253","0.567576616175934"
"anhedonia","32.725","0.770906949352179","37.397695183554","0.9087495142637"
"angry","12.4166666666667","0.292500981546918","25.612032142651","0.622362465245606"
"hopeless","11.1166666666667","0.261876717707106","23.8543138932254","0.579650592293595"
"down","21.2833333333333","0.50137416568512","32.9384920374792","0.800392604215921"
"positive","36.1916666666667","0.85257165292501","31.1189898070398","0.756179404445238"
"fatigue","42.45","1","31.6028001099573","0.76793580749666"
"tension","10.35","0.243816254416961","23.3226005728133","0.566730164462938"
"concentrate","39.95","0.941107184923439","39.2239529802257","0.953126871678377"
"accepted","41.45","0.976442873969376","33.3168768901631","0.809587209642633"
"threatened","7.91666666666667","0.186493914409109","17.61425288685","0.428019525708155"
"ruminate","42.4166666666667","0.999214762465646","39.4737618064007","0.959197129439747"
"avoid_act","16.1916666666667","0.381429132312525","30.5433417996675","0.742191380730973"
"reassure","19.4333333333333","0.457793482528465","28.8000155617761","0.699829228087307"
"procrast","30.9833333333333","0.729878288182175","41.1529190349608","1"
"avoid_people","18.05","0.425206124852768","31.2557490510065","0.759502601126635"
