"list","means","normmean","sds","normsd"
"energetic","46.2314049586777","0.891332058636074","10.0902265671445","0.596248154998768"
"enthusiastic","43.6115702479339","0.840822179732314","11.4421529885671","0.676135720367423"
"content","47.5702479338843","0.917144678138942","11.7833402496073","0.696297039199129"
"irritable","50.198347107438","0.967813894200128","11.5669211077039","0.683508474620557"
"restless","48.5123966942149","0.935309114085405","9.05457131552836","0.53504957547414"
"worried","41.9338842975207","0.808476736775016","12.0856219928131","0.714159366717436"
"guilty","30.8760330578512","0.595283620140217","15.0042051038667","0.886623263696977"
"afraid","28.4710743801653","0.548916507329509","14.5442281679969","0.859442466761519"
"anhedonia","50.504132231405","0.973709369024857","12.1539595516181","0.718197545947947"
"angry","33.6280991735537","0.648342893562779","16.7496926496204","0.989767005990918"
"hopeless","43.2066115702479","0.833014659018483","15.1360041817361","0.894411488915434"
"down","51.8677685950413","1","12.6292927677155","0.746285770847731"
"positive","44.5537190082645","0.858986615678776","13.5307984571145","0.799557231151237"
"fatigue","50.6528925619835","0.976577437858509","12.5623184854559","0.74232814988016"
"tension","29.6528925619835","0.5717017208413","13.7232835865435","0.810931495398231"
"concentrate","43.6363636363636","0.841300191204589","12.0651011875851","0.712946758440021"
"accepted","47.9586776859504","0.924633524537922","13.7588739208646","0.813034587041766"
"threatened","6.51239669421488","0.125557680050988","13.3161028473545","0.78687051293397"
"ruminate","41.297520661157","0.796207775653282","16.1913786874884","0.956775311739447"
"avoid_act","45.4545454545455","0.876354365838113","16.9228642177775","1"
"reassure","28.6528925619835","0.552421924792862","16.7733472826196","0.991164797327816"
"procrast","48.5371900826446","0.93578712555768","13.2174388103458","0.781040292012792"
"avoid_people","41.9504132231405","0.808795411089866","15.9456635900744","0.942255600758378"
